_H:	$word	$phones
_D:	"acetoin"	"uh.'s_e_t.uh_uu.i_n%a"
_D:	"acetous"	"'aa_s.i.t_uh_s%c"
_D:	"acetum"	"uh.'s_ee.t_uh_m%a"
_D:	"acetyl"	"uh.'s_ee_t.i_l%c"
_D:	"acetylate"	"uh.'s_e_t.i_l_e_i_t%b"
_D:	"acetylcholinic"	"aa.s_e.t_ah_i_l.k_o.'l_i.n_i_k%c"
_D:	"acetylize"	"uh.'s_e_t.i.l_ah_i_z%b"
_D:	"acey"	"'e_i.s_i%j"
_D:	"achar"	"uh.'ch_ar_r%a"
_D:	"ache"	"'e_i_k%ba"
_D:	"achech"	"aa.'ch_e_k%a"
_D:	"acheilary"	"uh.'k_ah_i.l_uh.r_i%c"
_D:	"achene"	"e_i.'k_ee_n%a"
_D:	"achenial"	"e_i_k.'e.n_i.uh_l%c"
_D:	"achier"	"'e_i_k_ee.uh_r%j"
_D:	"achieve"	"uh.'ch_ee_v%b"
_D:	"achieved"	"uh.'ch_ee_v_d%b"
_D:	"achievement"	"uh.'ch_ee_v.m_uh_n_t%a"
_D:	"achilary"	"uh.'k_ah_i.l_uh.r_i%c"
_D:	"achingly"	"'e_i_k.i_ng.l_i%d"
_D:	"achkan"	"'aa_ch.k_uh_n%a"
_D:	"achlorhydric"	"e_i.k_l_aw_r.'h_ah_i.d_r_i_k%c"
_D:	"acholia"	"e_i.'k_uh_uu.l_i.uh%a"
_D:	"acholous"	"e_i.'k_uh_uu.l_uh_s%j"
_D:	"achondrite"	"e_i.'k_o_n.d_r_ah_i_t%a"
_D:	"achromatically"	"e_i_k_r_uh.'m_aa.t_i.k_uh.l_i%d"
_D:	"achromatin"	"e_i.'k_r_uh_uu.m_uh.t_i_n%a"
_D:	"achromatous"	"e_i.'k_r_uh_uu.m_uh.t_uh_s%c"
_D:	"achromic"	"e_i.'k_r_uh_uu.m_i_k%c"
_D:	"achronychous"	"uh.'k_r_o_n.uh.k_uh_s%c"
_D:	"acicula"	"uh.'s_i_k.y_u.l_uh%a"
_D:	"acicular"	"uh.'s_i_k.y_uh.l_uh_r%c"
_D:	"acicularly"	"uh.'s_i_k.y_u.l_uh_r.l_i%d"
_D:	"aciculate"	"uh.'s_i_k.y_u.l_e_i_t%c"
_D:	"aciculum"	"uh.'s_i_k.y_u.l_uh_m%a"
_D:	"acid"	"'aa_s.i_d%ac"
_D:	"acidic"	"uh.'s_i_d.i_k%c"
_D:	"acidified"	"uh.'s_i.d_i.f_ah_i_d%bc"
_D:	"acidifier"	"uh.'s_i.d_i.f_ah_i_uh_r%ca"
_D:	"acidity"	"uh.'s_i_d.i.t_i%a"
_D:	"acidly"	"'aa_s.i_d.l_i%d"
_D:	"acidulant"	"uh.'s_i_j.u.l_uh_n_t%a"
_D:	"acidulent"	"uh.'s_i_j.u.l_uh_n_t%ac"
_D:	"acidulous"	"uh.'s_i_j.u.l_uh_s%c"
_D:	"acidy"	"'aa_s.i.d_i%c"
_D:	"acinic"	"uh.'s_i_n.i_k%c"
_D:	"acinous"	"'aa_s.i.n_uh_s%c"
_D:	"acinus"	"'aa_s.i.n_uh_s%a"
_D:	"ackerly"	"'aa.k_uh_r.l_i%d"
_D:	"ackerman"	"'aa.k_uh_r.m_uh_n%ac"
_D:	"ackey"	"'aa_k.i%a"
_D:	"ackley"	"'aa.k_l_i%ca"
_D:	"acknowledge"	"aa_k.'n_o_l.i_j%b"
_D:	"acknowledgeable"	"aa_k.'n_o.l_i.j_uh_b_u_l%c"
_D:	"acknowledgedly"	"aa_k.'n_o.l_i.j_uh_d.l_i%d"
_D:	"acknowledgment"	"aa_k.'n_o_l.i_j.m_uh_n_t%a"
_D:	"ackton"	"'aa_k.t_uh_n%a"
_D:	"acleistocardia"	"uh.'k_l_ah_i.s_t_uh.'k_ar_r.d_ee.uh%a"
_D:	"acmatic"	"aa_k.'m_aa_t.i_k%j"
_D:	"acme"	"'aa_k.m_i%a"
_D:	"acmite"	"'aa_k.m_ah_i_t%a"
_D:	"acne"	"'aa_k.n_i%a"
_D:	"acnemia"	"aa_k.'n_ee.m_i.uh%a"
_D:	"acnode"	"'aa_k.n_uh_uu_d%a"
_D:	"acock"	"uh.'k_o_k%dc"
_D:	"acoelous"	"e_i.'s_ee.l_uh_s%c"
_D:	"acold"	"uh.'k_uh_uu_ll_d%c"
_D:	"acorn"	"'e_i.k_aw_r_n%a"
_D:	"acosmism"	"e_i.'k_o_z.m_i_z.uh_m%a"
_D:	"acoustic"	"uh.'k_uu.s_t_i_k%ca"
_D:	"acoustically"	"uh.'k_uu.s_t_i.k_l_i%d"
_D:	"acoustics"	"uh.'k_uu.s_t_i_k_s%a"
_D:	"acquaint"	"uh.'k_w_e_i_n_t%b"
_D:	"acquaintance"	"uh.'k_w_e_i_n.t_uh_n_s%a"
_D:	"acquainted"	"uh.'k_w_e_i_n.t_i_d%c"
_D:	"acquaintedness"	"uh.'k_w_e_i_n.t_i_d.n_e_s%a"
_D:	"acquest"	"uh.'k_w_e_s_t%a"
_D:	"acquiescently"	"aa.'k_w_ee.e_s.uh.n_t.l_i%d"
_D:	"acquire"	"uh.'k_w_ah_i_uh_r%b"
_D:	"acquirement"	"uh.'k_w_ah_i_uh_r.m_uh_n_t%a"
_D:	"acquisitive"	"uh.'k_w_i_z.i.t_i_v%c"
_D:	"acquisitively"	"uh.'k_w_i_z.i.t_i_v.l_i%d"
_D:	"acquisitiveness"	"uh.'k_w_i_z.i.t_i_v.n_e_s%a"
_D:	"acquit"	"uh.'k_w_i_t%b"
_D:	"acquittal"	"uh.'k_w_i_t.uh_l%a"
_D:	"acquittance"	"uh.'k_w_i_t.uh_n_s%a"
_D:	"acre"	"'e_i.k_uh_r%a"
_D:	"acreage"	"'e_i.k_uh_r.i_j%a"
_D:	"acred"	"'e_i.k_uh_r_d%c"
_D:	"acrid"	"'aa_k.r_i_d%c"
_D:	"acridity"	"uh.'k_r_i_d.i.t_i%a"
_D:	"acridly"	"'aa_k.r_i_d.l_i%d"
_D:	"acridness"	"'aa_k.r_i_d.n_e_s%a"
_D:	"acrimony"	"'aa_k.r_i.m_uh.n_i%a"
_D:	"acritical"	"e_i.'k_r_i_t.i.k_uh_l%c"
_D:	"acrobacy"	"aa.'k_r_o.b_uh.s_i%c"
_D:	"acrobatically"	"aa.k_r_uh.'b_aa.t_i.k_l_i%d"
_D:	"acrocentric"	"aa.k_r_uh_uu.'s_e_n.t_r_i_k%c"
_D:	"acrodromous"	"uh.'k_r_o_d.r_uh.m_uh_s%j"
_D:	"acrogen"	"'aa_k.r_uh.j_uh_n%a"
_D:	"acrogenous"	"uh.'k_r_o_j.uh.n_uh_s%j"
_D:	"acrogenously"	"uh.'k_r_o_j.uh.n_uh_s.l_i%d"
_D:	"acrography"	"uh.'k_r_o_g.r_uh.f_i%a"
_D:	"acrogynous"	"uh.'k_r_o_j.uh.n_uh_s%c"
_D:	"acrolein"	"uh.'k_r_uh_uu.l_ee.i_n%a"
_D:	"acrolith"	"'aa_k.r_uh.l_i_th%a"
_D:	"acrology"	"uh.'k_r_o_l.uh.j_i%a"
_D:	"acromion"	"uh.'k_r_uh_uu.m_i.uh_n%a"
_D:	"acron"	"'aa_k.r_o_n%a"
_D:	"acronym"	"'aa_k.r_uh.n_i_m%a"
_D:	"acronymic"	"aa.k_r_uh.'n_i.m_i_k%c"
_D:	"acronymically"	"aa.'k_r_uh.n_i.m_i.k_uh.l_i%d"
_D:	"acropathy"	"uh.'k_r_o_p.uh.th_i%a"
_D:	"acropetal"	"uh.'k_r_o_p.i.t_uh_l%c"
_D:	"acropetally"	"aa.k_r_uh.'p_ee.t_uh.l_i%d"
_D:	"acrophony"	"uh.'k_r_o_f.uh.n_i%a"
_D:	"acropolis"	"uh.'k_r_o_p.uh.l_i_s%a"
_D:	"acrosome"	"aa.k_r_uh.'s_uh_uu_m%j"
_D:	"across"	"uh.'k_r_o_s%dg"
_D:	"acrostic"	"uh.'k_r_o.s_t_i_k%ac"
_D:	"acrostically"	"aa.'k_r_o.s_t_i.k_uh.l_i%d"
_D:	"acroter"	"'aa_k.r_uh.t_uh_r%a"
_D:	"acrotic"	"uh.'k_r_o_t.i_k%c"
_D:	"acrylic"	"uh.'k_r_i_l.i_k%ca"
_D:	"acrylyl"	"'aa_k.r_i.l_i_l%c"
_D:	"act"	"'aa_k_t%ab"
_D:	"actable"	"'aa_k.t_uh.b_uh_l%c"
_D:	"actin"	"'aa_k.t_i_n%a"
_D:	"actinal"	"'aa_k.t_i.n_uh_l%c"
_D:	"actinally"	"'aa_k.t_i.n_uh.l_i%d"
_D:	"acting"	"'aa_k.t_i_ng%ac"
_D:	"actinia"	"aa_k.'t_i_n.i.uh%a"
_D:	"actinian"	"aa_k.'t_i_n.i.uh_n%ca"
_D:	"actinic"	"aa_k.'t_i_n.i_k%c"
_D:	"actinically"	"aa_k.'t_i.n_i.k_uh.l_i%d"
_D:	"actinium"	"aa_k.'t_i_n.i.uh_m%a"
_D:	"action"	"'aa_k.sh_uh_n%a"
_D:	"actionable"	"'aa_k.sh_uh.n_uh.b_uh_l%c"
_D:	"actionably"	"aa_k.'sh_uh.n_uh.b_l_i%d"
_D:	"active"	"'aa_k.t_i_v%ca"
_D:	"actively"	"'aa_k.t_i_v.l_i%d"
_D:	"activist"	"'aa_k.t_i.v_i_s_t%a"
_D:	"activistic"	"aa_k.t_i.'v_i.s_t_i_k%c"
_D:	"activities"	"aa_k.'t_i.v_i.t_ee_z%a"
_D:	"activity"	"aa_k.'t_i.v_i.t_i%a"
_D:	"acton"	"'aa_k.t_uh_n%a"
_D:	"actor"	"'aa_k.t_uh_r%a"
_D:	"actress"	"'aa_k.t_r_uh_s%a"
_D:	"acts"	"'aa_k_t_s%a"
_D:	"actual"	"'aa_k.ch_uu.uh_l%c"
_D:	"actually"	"'aa_k.ch_uh.l_i%d"
_D:	"acuate"	"'aa_k.y_u.e_i_t%c"
_D:	"acuity"	"uh.'k_y_uu.i.t_i%a"
_D:	"aculeate"	"uh.'k_y_uu.l_i.uh_t%c"
_D:	"aculeus"	"uh.'k_y_uu.l_i.uh_s%c"
_D:	"acumen"	"'aa.k_y_u.m_uh_n%a"
_D:	"acuminate/aj"	"uh.'k_y_uu.m_uh.n_uh_t%j"
_D:	"acuminous"	"uh.'k_y_uu.m_i.n_uh_s%c"
_D:	"acutance"	"uh.'k_y_uu_t.uh_n_s%a"
_D:	"acute"	"uh.'k_y_uu_t%ca"
_D:	"acutely"	"uh.'k_y_uu_t.l_i%d"
_D:	"acutilingual"	"uh.'k_y_uu_t.i.'l_i_ng.g_w_uh_l%c"
_D:	"acyclic"	"e_i.'s_ah_i.k_l_i_k%c"
_D:	"acyl"	"'aa_s.i_l%c"
_D:	"acyloin"	"uh.'s_i_l.uh_u.i_n%a"
_D:	"ad"	"aa_d%ag"
_D:	"ada"	"'e_i.d_uh%ca"
_D:	"adabelle"	"'aa.d_uh_b_e_l%ca"
_D:	"adactylous"	"e_i.'d_aa_k.t_uh_l_uh_s%c"
_D:	"adage"	"'aa_d.i_j%a"
_D:	"adagial"	"uh.'d_e_i.j_ee.uh_l%c"
_D:	"adagio"	"uh.'d_ar.j_i_uh_uu%dca"
_D:	"adah"	"'e_i.d_uh%ca"
_D:	"adair"	"uh.'d_e_uh_r%ca"
_D:	"adalard"	"'aa.d_uh.l_ar_d%ca"
_D:	"adalbert"	"'aa.d_uh_l.b_uh_r_t%ca"
_D:	"adalia"	"uh.'d_e_i.l_i_uh%ca"
_D:	"adam"	"'aa.d_uh_m%a"
_D:	"adamant"	"'aa_d.uh.m_uh_n_t%ac"
_D:	"adamic"	"aa.'d_aa.m_i_k%c"
_D:	"adamina"	"aa.d_uh.'m_ee.n_uh%ca"
_D:	"adamor"	"'aa.d_uh.m_aw_r%a"
_D:	"adamson"	"'aa.d_uh_m.s_uh_n%a"
_D:	"adapt"	"uh.'d_aa_p_t%b"
_D:	"adaptability"	"uh.d_aa_p.t_uh.'b_i_l.i.t_i%d"
_D:	"adaptable"	"uh.'d_aa_p.t_uh.b_uh_l%c"
_D:	"adaptableness"	"uh.'d_aa_p.t_uh.b_uh_l.n_uh_s%a"
_D:	"adaptationally"	"aa.d_aa_p.'t_e_i.sh_uh.n_uh.l_i%d"
_D:	"adapted"	"uh.'d_aa_p.t_i_d%bc"
_D:	"adapter"	"uh.'d_aa_p.t_uh_r%a"
_D:	"adaption"	"uh.'d_aa_p.sh_uh_n%j"
_D:	"adaptive"	"uh.'d_aa_p.t_i_v%c"
_D:	"adaptively"	"uh.'d_aa_p.t_i_v.l_i%d"
_D:	"adaptiveness"	"uh.'d_aa_p.t_i_v.n_e_s%a"
_D:	"adar"	"'e_i.d_ar_r%ca"
_D:	"adat"	"'ar.d_ar_t%a"
_D:	"adatu"	"ar.'d_ar.t_uu%j"
_D:	"adaxial"	"aa_d.'aa_k.s_i.uh_l%c"
_D:	"add"	"'aa_d%ba"
_D:	"addax"	"'aa_d.aa_k_s%a"
_D:	"added"	"'aa_d.i_d%bc"
_D:	"addend"	"'aa_d.e_n_d%a"
_D:	"addendum"	"uh.'d_e_n.d_uh_m%a"
_D:	"adder"	"'aa_d.uh_r%a"
_D:	"addict"	"'aa_d.i_k_t%a"
_D:	"addicted"	"uh.'d_i_k.t_i_d%c"
_D:	"addictedness"	"uh.'d_i_k.t_i_d.n_e_s%a"
_D:	"addiction"	"uh.'d_i_k.sh_uh_n%a"
_D:	"addictive"	"uh.'d_i_k.t_i_v%c"
_D:	"addict/n"	"'aa_d.i_k_t%j"
_D:	"addict/v"	"uh.'d_i_k_t%j"
_D:	"adding"	"'aa_d.i_ng%j"
_D:	"addison"	"'aa.d_i.s_uh_n%a"
_D:	"additament"	"uh.'d_i_t.uh.m_uh_n_t%a"
_D:	"addition"	"aa.'d_i.sh_uh_n%a"
_D:	"additional"	"uh.'d_i.sh_uh.n_uh_l%c"
_D:	"additionally"	"uh.'d_i.sh_uh.n_uh.l_i%d"
_D:	"additive"	"'aa_d.i.t_i_v%ca"
_D:	"additively"	"'aa_d.i.t_i_v.l_i%d"
_D:	"additory"	"'aa_d.i.t_uh_r.i%c"
_D:	"addle"	"'aa_d.uh_l%bc"
_D:	"addlepated"	"aa.d_ll.'p_e_i.t_i_d%bc"
_D:	"addorsed"	"uh.'d_aw_r_s_t%c"
_D:	"address"	"aa.'d_r_e_s%ba"
_D:	"addresser"	"'aa.d_r_e.s_uh_r%ca"
_D:	"address/n"	"'uh.d_r_e_s%j"
_D:	"addressograph"	"uh.'d_r_e_s.uh.g_r_aa_f%a"
_D:	"adduce"	"uh.'d_y_uu_s%b"
_D:	"adducent"	"uh.'d_y_uu.s_uh_n_t%c"
_D:	"adduct"	"uh.'d_a_k_t%a"
_D:	"adduction"	"uh.'d_a_k.sh_uh_n%a"
_D:	"adductor"	"uh.'d_a_k.t_uh_r%a"
_D:	"adela"	"uh.'d_e.l_uh%ca"
_D:	"adelaid"	"'aa.d_uh.l_e_i_d%ca"
_D:	"adelaide"	"'aa.d_uh.l_e_i_d%a"
_D:	"adelard"	"'aa.d_uh.l_ar_r_d%ca"
_D:	"adele"	"uh.'d_e_l%a"
_D:	"adelina"	"aa.d_uh.'l_ee.n_uh%j"
_D:	"adeline"	"'aa.d_uh.l_ah_i_n%ca"
_D:	"adelpha"	"uh.'d_e_l.f_uh%ca"
_D:	"ademption"	"uh.'d_e_m_p.sh_uh_n%a"
_D:	"adenauer"	"'aa.d_uh.n_ah_uu.uh_r%ca"
_D:	"adenine"	"'aa_d.uh_n_ee_n%a"
_D:	"adenyl"	"'aa_d.uh_n_i_l%j"
_D:	"adept"	"'aa.d_e_p_t%a"
_D:	"adept/aj"	"uh.'d_e_p_t%j"
_D:	"adeptly"	"aa.'d_e_p_t.l_i%d"
_D:	"adept/n"	"'aa_d.e_p_t%j"
_D:	"adequacy"	"'aa_d.uh.k_w_uh.s_i%a"
_D:	"adequate"	"'aa.d_i.k_w_uh_t%c"
_D:	"adequately"	"'aa.d_i.k_w_uh_t.l_i%cd"
_D:	"adequateness"	"'aa_d.i.k_w_uh_t.n_e_s%a"
_D:	"adermin"	"uh.'d_er_r.m_i_n%a"
_D:	"adermine"	"uh.'d_er_r.m_i_n%j"
_D:	"adessive"	"aa_d.'e_s.i_v%ca"
_D:	"adhere"	"uh_d.'h_ee_r%b"
_D:	"adherence"	"uh_d.'h_ee_r.uh_n_s%a"
_D:	"adherend"	"uh_d.'h_ee_r.uh_n_d%a"
_D:	"adherent"	"uh_d.'h_ee_r.uh_n_t%ac"
_D:	"adherently"	"uh_d.'h_ee_r.uh_n_t.l_i%d"
_D:	"adhesion"	"aa_d.'h_ee.zh_uh_n%a"
_D:	"adhesive"	"aa_d.'h_ee.s_i_v%ca"
_D:	"adhesively"	"aa_d.'h_ee.s_i_v.l_i%d"
_D:	"adhibit"	"aa_d.'h_i_b.i_t%b"
_D:	"adiabatically"	"e_i.d_i_uh.'b_aa.t_i.k_l_i%d"
_D:	"adiactinic"	"aa.d_i.aa_k.'t_i_n.i_k%c"
_D:	"adiel"	"uh.'d_ee_l%ca"
_D:	"adient"	"'aa_d.i.uh_n_t%c"
_D:	"adieu"	"uh.'d_y_uu%ia"
_D:	"adieux"	"a.'d_y_er%j"
_D:	"adin"	"'aa.d_i_n%ca"
_D:	"adine"	"'aa.d_ah_i_n%ca"
_D:	"adirondack"	"'aa.d_ah_i_uh_r_n.d_aa_k%a"
_D:	"adit"	"'aa_d.i_t%a"
_D:	"adjacence"	"uh.'j_e_i.s_uh_n_s%a"
_D:	"adjacency"	"uh.'j_e_i.s_uh_n.s_i%a"
_D:	"adjacent"	"uh.'j_e_i.s_uh_n_t%c"
_D:	"adjacently"	"uh.'j_e_i.s_uh_n_t.l_i%d"
_D:	"adjectivally"	"aa.j_e_k.'t_ah_i.v_uh.l_i%d"
_D:	"adjective"	"'aa_j.i_k.t_i_v%ac"
_D:	"adjectively"	"'aa_j.i_k.t_i_v.l_i%d"
_D:	"adjoin"	"uh.'j_o_i_n%b"
_D:	"adjoining"	"uh.'j_o_i.n_i_ng%c"
_D:	"adjoint"	"uh.'j_o_i_n_t%a"
_D:	"adjourn"	"uh.'j_er_r_n%b"
_D:	"adjournment"	"uh.'j_er_r_n.m_uh_n_t%a"
_D:	"adjudge"	"uh.'j_a_j%b"
_D:	"adjugate"	"'aa_j.u.g_e_i_t%a"
_D:	"adjunct"	"'aa_j.a_ng_k_t%ac"
_D:	"adjunction"	"uh.'j_a_ng_k.sh_uh_n%a"
_D:	"adjunctive"	"uh.'j_a_ng_k.t_i_v%c"
_D:	"adjunctively"	"uh.'j_a_ng_k.t_i_v.l_i%d"
_D:	"adjunctly"	"'aa_j.a_ng_k_t.l_i%d"
_D:	"adjuratory"	"uh.'j_u_r.uh.t_uh_r.i%c"
_D:	"adjure"	"uh.'j_uu_r%b"
_D:	"adjust"	"uh.'j_a_s_t%b"
_D:	"adjustment"	"uh.'j_a_s_t.m_uh_n_t%a"
_D:	"adjustmental"	"uh.j_a_s_t.'m_e_n.t_uh_l%c"
_D:	"adjutant"	"'aa_j.uh.t_uh_n_t%a"
_D:	"adjuvant"	"'aa_j.uh.v_uh_n_t%ca"
_D:	"adkins"	"'aa_d.k_i_n_z%a"
_D:	"adlai"	"'aa_d.l_ah_i%ca"
_D:	"adler"	"'aa_d.l_uh_r%a"
_D:	"adlibbed"	"'aa_d.l_i_b_d%j"
_D:	"adlibbing"	"'aa_d.l_i.b_i_ng%cb"
_D:	"admeasure"	"aa_d.'m_e_zh.uh_r%b"
_D:	"admeasurement"	"aa_d.'m_e_zh.uh_r.m_uh_n_t%a"
_D:	"adminicle"	"aa_d.'m_i_n.i.k_uh_l%a"
_D:	"administer"	"aa_d.'m_i_n.i.s_t_uh_r%b"
_D:	"administrable"	"aa_d.'m_i_n.i.s_t_r_uh.b_ll%c"
_D:	"administrant"	"aa_d.'m_i_n.i.s_t_r_uh_n_t%c"
_D:	"administrative"	"aa_d.'m_i_n.i.s_t_r_uh.t_i_v%c"
_D:	"administrator"	"aa_d.'m_i.n_i.s_t_r_e_i.t_uh_r%a"
_D:	"admirable"	"'aa_d.m_i_r.uh.b_uh_l%c"
_D:	"admirableness"	"'aa_d.m_i_r.uh.b_uh_l.n_e_s%a"
_D:	"admirably"	"'aa_d.m_i_r.uh.b_l_i%d"
_D:	"admiral"	"'aa_d.m_uh_r.uh_l%a"
_D:	"admiralty"	"'aa_d.m_uh_r.uh_l.t_i%ac"
_D:	"admirative"	"aa_d.'m_ah_i.r_uh.t_i_v%c"
_D:	"admiratively"	"aa_d.'m_ah_i.r_uh.t_i_v.l_i%d"
_D:	"admire"	"aa_d.'m_ah_i_uh_r%b"
_D:	"admiringly"	"'aa_d.m_ah_i.r_i_ng_l_i%d"
_D:	"admissible"	"aa_d.'m_i_s.i.b_uh_l%c"
_D:	"admissibleness"	"aa_d.'m_i_s.i.b_uh_l.n_e_s%a"
_D:	"admission"	"aa_d.'m_i.sh_uh_n%a"
_D:	"admissive"	"aa_d.'m_i_s.i_v%c"
_D:	"admit"	"aa_d.'m_i_t%b"
_D:	"admittance"	"aa_d.'m_i_t.uh_n_s%a"
_D:	"admitted"	"aa_d.'m_i.t_i_d%b"
_D:	"admittedly"	"aa_d.'m_i_t.i_d.l_i%d"
_D:	"admix"	"aa_d.'m_i_k_s%b"
_D:	"admixture"	"aa_d.'m_i_k_s.ch_uh_r%a"
_D:	"admonish"	"aa_d.'m_o_n.i_sh%b"
_D:	"admonisher"	"aa_d.'m_o_n.i.sh_uh_r%ca"
_D:	"admonishingly"	"aa_d.'m_o_n.i.sh_i_ng_l_i%d"
_D:	"admonitor"	"aa_d.'m_o_n.i.t_uh_r%a"
_D:	"admonitorily"	"aa_d.m_o_n.i.'t_aw.r_i.l_i%d"
_D:	"adna"	"'aa_d.n_uh%ca"
_D:	"adnate"	"'aa_d.n_e_i_t%c"
_D:	"adnation"	"aa_d.'n_e_i.sh_uh_n%a"
_D:	"adney"	"'aa_d.n_i%ca"
_D:	"ado"	"uh.'d_uu%a"
_D:	"adobe"	"uh.'d_uh_uu.b_i%a"
_D:	"adolf"	"'aa.d_o_ll_f%ca"
_D:	"adolph"	"'aa.d_o_ll_f%a"
_D:	"adolpha"	"aa.'d_o_ll.f_uh%ca"
_D:	"adolphe"	"aa.'d_o_ll.f%ca"
_D:	"adolphus"	"aa.'d_o_l.f_uh_s%a"
_D:	"adon"	"'aa.d_uh_n%ca"
_D:	"adonia"	"aa.'d_uh_uu.n_i_uh%ca"
_D:	"adonis"	"uh.'d_o_n.i_s%a"
_D:	"adopt"	"uh.'d_o_p_t%b"
_D:	"adopter"	"uh.'d_o_p.t_uh_r%ca"
_D:	"adoption"	"uh.'d_o_p.sh_uh_n%a"
_D:	"adoptive"	"uh.'d_o_p.t_i_v%c"
_D:	"adoptively"	"uh.'d_o_p.t_i_v.l_i%d"
_D:	"adora"	"aa.'d_aw.r_uh%ca"
_D:	"adorabelle"	"aa.'d_aw.r_uh.b_e_l%ca"
_D:	"adorable"	"uh.'d_aw_r.uh.b_uh_l%c"
_D:	"adorableness"	"uh.'d_aw_r.uh.b_uh_l.n_e_s%a"
_D:	"adorably"	"uh.'d_aw_r.uh.b_l_i%d"
_D:	"adore"	"uh.'d_aw_r%b"
_D:	"adorn"	"uh.'d_aw_r_n%b"
_D:	"adornment"	"uh.'d_aw_r_n.m_uh_n_t%a"
_D:	"adorno"	"uh.'d_aw_r.n_uh_uu%a"
_D:	"adorsed"	"uh.'d_aw_r_s_t%c"
_D:	"adown"	"uh.'d_ah_uu_n%dg"
_D:	"adrenal"	"uh.'d_r_ee_n.uh_l%ca"
_D:	"adrenaline"	"uh.'d_r_e_n.uh_l_i_n%a"
_D:	"adrenally"	"uh.'d_r_ee.n_uh.l_i%d"
_D:	"adrenin"	"uh.'d_r_ee.n_i_n%a"
_D:	"adrenine"	"uh.'d_r_ee.n_i_n%j"
_D:	"adrenocorticotropic"	"aa.d_r_e.n_uh_uu.k_aw_r.t_i.k_uh_uu.'t_r_o.p_i_k%c"
_D:	"adret"	"aa.'d_r_e_i%a"
_D:	"adria"	"'e_i.d_r_i_uh%ca"
_D:	"adrian"	"'e_i.d_r_i_uh_n%a"
_D:	"adriatic"	"e_i.d_r_i.'aa_t.i_k%ac"
_D:	"adriel"	"'aa.d_r_ee_l%ca"
_D:	"adrien"	"'e_i.d_r_i_uh_n%ca"
_D:	"adrienne"	"e_i.d_r_ee.'e_n%a"
_D:	"adrift"	"uh.'d_r_i_f_t%cd"
_D:	"adroit"	"uh.'d_r_o_i_t%c"
_D:	"adroitly"	"uh.'d_r_o_i_t.l_i%d"
_D:	"adroitness"	"uh.'d_r_o_i_t.n_e_s%a"
_D:	"adscript"	"'aa_d.s_k_r_i_p_t%ca"
_D:	"adscription"	"aa_d.'s_k_r_i_p.sh_uh_n%a"
_D:	"adsorb"	"aa_d.'s_aw_r_b%a"
_D:	"adsorbate"	"aa_d.'s_aw_r.b_e_i_t%a"
_D:	"adsorption"	"aa_d.'s_aw_r_p.sh_uh_n%a"
_D:	"adsorptive"	"aa_d.'s_aw_r_p.t_i_v%c"
_D:	"adsum"	"'aa_d.s_a_m%i"
_D:	"adue"	"ar.'d_uu.e_i%j"
_D:	"adult"	"'aa.d_a_ll_t%ca"
_D:	"adulterant"	"uh.'d_a_l.t_uh_r.uh_n_t%ac"
_D:	"adulterate"	"uh.'d_a_l.t_uh_r.e_i_t%b"
_D:	"adulterer"	"uh.'d_a_l.t_uh_r.uh_r%a"
_D:	"adulteress"	"uh.'d_a_l.t_uh_r.e_s%a"
_D:	"adulterine"	"uh.'d_a_l.t_uh_r.ee_n%c"
_D:	"adulterous"	"uh.'d_a_l.t_uh_r.uh_s%c"
_D:	"adulterously"	"uh.'d_a_l.t_uh_r.uh_s.l_i%d"
_D:	"adultery"	"uh.'d_a_l.t_uh.r_i%a"
_D:	"adultly"	"aa.'d_a_ll_t.l_i%d"
_D:	"adumbral"	"aa_d.'a_m.b_r_uh_l%c"
_D:	"adumbrate"	"aa_d.'a_m.b_r_e_i_t%b"
_D:	"adumbrative"	"aa_d.'a_m.b_r_uh.t_i_v%c"
_D:	"adumbratively"	"aa_d.'a_m.b_r_uh.t_i_v.l_i%d"
_D:	"adunc"	"uh.'d_a_ng_k%c"
_D:	"aduncity"	"uh.'d_a_n.s_i.t_i%a"
_D:	"adust"	"uh.'d_a_s_t%c"
_D:	"advance"	"uh_d.'v_aa_n_s%bac"
_D:	"advanced"	"aa_d.'v_aa_n_s_t%b"
_D:	"advancement"	"aa_d.'v_aa_n_s.m_uh_n_t%a"
_D:	"advancer"	"aa_d.'v_aa_n.s_uh_r%a"
_D:	"advantage"	"uh_d.'v_aa_n.t_i_j%ab"
_D:	"advantaged"	"aa_d.'v_aa_n.t_i_j_d%b"
_D:	"advection"	"aa_d.'v_e_k.sh_uh_n%a"
_D:	"advent"	"'aa_d.v_e_n_t%a"
_D:	"adventive"	"aa_d.'v_e_n.t_i_v%ca"
_D:	"adventively"	"aa_d.'v_e_n.t_i_v.l_i%d"
_D:	"adventure"	"aa_d.'v_e_n.ch_uh_r%ab"
_D:	"adventurer"	"aa_d.'v_e_n.ch_uh_r.uh_r%a"
_D:	"adventuresome"	"aa_d.'v_e_n.ch_uh_r.s_uh_m%c"
_D:	"adventuresomely"	"aa_d.'v_e_n.ch_uh_r.s_uh_m.l_i%d"
_D:	"adventuresomeness"	"aa_d.'v_e_n.ch_uh_r.s_uh_m.n_e_s%a"
_D:	"adventuress"	"aa_d.'v_e_n.ch_uh_r.e_s%a"
_D:	"adventuristic"	"aa_d.v_e_n.ch_uh.'r_i.s_t_i_k%c"
